"","location_id","year","season","Class_TDI4"
"1","100690","2018","1","High"
"2","100690","2018","3","Good"
"3","100690","2022","2","Moderate"
"4","100690","2022","1","Moderate"
"5","100690","2022","3","Moderate"
"6","100690","2022","3","Moderate"
"7","100690",NA,NA,NA
"8","10116","2017","1","Poor"
"9","10116","2017","3","High"
"10","10116","2019","1","Moderate"
"11","10116","2019","3","High"
"12","10116","2021","1","High"
"13","10116","2021","3","High"
"14","10116",NA,NA,NA
"15","101932","2022","2","High"
"16","101932","2022","1","High"
"17","101932","2022","3","High"
"18","101932","2022","4","High"
"19","101932","2022","2","High"
"20","101932","2022","3","High"
"21","101932",NA,NA,NA
"22","10476","2017","1","Poor"
"23","10476","2017","3","Moderate"
"24","10476","2018","1","High"
"25","10476","2018","3","Poor"
"26","10476","2019","1","Moderate"
"27","10476","2019","3","Poor"
"28","10476",NA,NA,NA
"29","10480","2017","1","Moderate"
"30","10480","2017","3","Moderate"
"31","10480",NA,NA,NA
"32","110106","2022","4","Good"
"33","110106","2022","2","Good"
"34","110106","2022","3","High"
"35","110106",NA,NA,NA
"36","11110","2018","1","Good"
"37","11110","2018","3","High"
"38","11110","2021","1","High"
"39","11110","2021","3","Good"
"40","11110",NA,NA,NA
"41","11113","2022","4","Moderate"
"42","11113","2022","3","Moderate"
"43","11113","2022","1","Moderate"
"44","11113","2022","2","Moderate"
"45","11113","2022","3","Poor"
"46","11113",NA,NA,NA
"47","114637","2017","1","High"
"48","114637","2017","3","High"
"49","114637","2019","1","High"
"50","114637","2019","3","Good"
"51","114637",NA,NA,NA
"52","114648","2017","1","Good"
"53","114648","2017","3","Good"
"54","114648","2019","1","Moderate"
"55","114648","2019","3","Moderate"
"56","114648",NA,NA,NA
"57","118688","2017","1","Good"
"58","118688","2017","3","Good"
"59","118688","2019","1","High"
"60","118688","2019","3","Moderate"
"61","118688",NA,NA,NA
"62","119052","2022","3","Moderate"
"63","119052","2022","4","Moderate"
"64","119052","2022","2","Moderate"
"65","119052","2022","1","Moderate"
"66","119052","2022","3","Poor"
"67","119052",NA,NA,NA
"68","120321","2018","1","Moderate"
"69","120321","2018","3","Good"
"70","120321","2022","1","Good"
"71","120321","2022","3","Good"
"72","120321",NA,NA,NA
"73","121241","2022","2","High"
"74","121241","2022","3","High"
"75","121241","2022","1","High"
"76","121241","2022","4","High"
"77","121241","2022","3","Good"
"78","121241",NA,NA,NA
"79","121293","2018","1","High"
"80","121293","2018","3","Good"
"81","121293","2022","2","High"
"82","121293","2022","3","High"
"83","121293","2022","4","High"
"84","121293","2022","1","High"
"85","121293","2022","3","High"
"86","121293",NA,NA,NA
"87","121496","2022","3","Poor"
"88","121496","2022","4","Poor"
"89","121496","2022","1","Poor"
"90","121496","2022","3","Bad"
"91","121496",NA,NA,NA
"92","121572","2017","1","Moderate"
"93","121572","2017","3","Good"
"94","121572","2019","1","Poor"
"95","121572","2019","3","Moderate"
"96","121572","2022","1","Good"
"97","121572","2022","3","Good"
"98","121572","2022","4","Good"
"99","121572","2022","2","Good"
"100","121572","2022","3","Good"
"101","121572",NA,NA,NA
"102","122463","2019","1","Good"
"103","122463","2019","3","Good"
"104","122463","2021","1","High"
"105","122463","2021","3","Good"
"106","122463","2022","3","Good"
"107","122463","2022","1","Good"
"108","122463","2022","2","Good"
"109","122463","2022","3","Good"
"110","122463",NA,NA,NA
"111","122469","2018","1","Good"
"112","122469","2018","3","High"
"113","122469",NA,NA,NA
"114","122475","2018","1","Moderate"
"115","122475","2018","3","Moderate"
"116","122475","2019","1","Good"
"117","122475","2019","3","Moderate"
"118","122475","2021","2","Moderate"
"119","122475","2021","3","Moderate"
"120","122475",NA,NA,NA
"121","122480","2017","1","Moderate"
"122","122480","2017","3","Good"
"123","122480","2018","1","Moderate"
"124","122480","2018","3","Moderate"
"125","122480","2019","1","Moderate"
"126","122480","2019","3","Moderate"
"127","122480",NA,NA,NA
"128","122482","2017","1","High"
"129","122482","2017","3","Good"
"130","122482","2019","1","High"
"131","122482","2019","3","Moderate"
"132","122482","2021","1","High"
"133","122482","2021","3","Good"
"134","122482",NA,NA,NA
"135","122490","2018","1","High"
"136","122490","2018","3","Good"
"137","122490","2022","1","Poor"
"138","122490","2022","2","Poor"
"139","122490","2022","3","Poor"
"140","122490","2022","3","Good"
"141","122490",NA,NA,NA
"142","122496","2018","1","Good"
"143","122496","2018","3","Good"
"144","122496","2019","1","Moderate"
"145","122496","2019","3","Good"
"146","122496","2022","4","Good"
"147","122496","2022","2","Good"
"148","122496","2022","1","Good"
"149","122496","2022","3","High"
"150","122496",NA,NA,NA
"151","122500","2018","1","High"
"152","122500","2018","3","Poor"
"153","122500",NA,NA,NA
"154","122518","2018","1","Moderate"
"155","122518","2018","3","Moderate"
"156","122518","2019","1","Good"
"157","122518","2019","3","Poor"
"158","122518","2022","3","Moderate"
"159","122518","2022","1","Moderate"
"160","122518","2022","2","Moderate"
"161","122518","2022","4","Moderate"
"162","122518","2022","3","Poor"
"163","122518",NA,NA,NA
"164","122530","2018","1","High"
"165","122530","2018","3","Good"
"166","122530",NA,NA,NA
"167","122534","2017","1","Good"
"168","122534","2017","3","High"
"169","122534","2019","1","Good"
"170","122534","2019","3","Moderate"
"171","122534",NA,NA,NA
"172","122539","2017","1","Good"
"173","122539","2017","3","Good"
"174","122539","2019","1","Good"
"175","122539","2019","3","Good"
"176","122539",NA,NA,NA
"177","122541","2018","1","Good"
"178","122541","2018","3","Good"
"179","122541",NA,NA,NA
"180","122542","2017","1","High"
"181","122542","2017","3","Good"
"182","122542","2019","1","Good"
"183","122542","2019","3","Moderate"
"184","122542","2022","4","Good"
"185","122542","2022","2","Good"
"186","122542","2022","1","Good"
"187","122542","2022","3","Good"
"188","122542","2022","3","High"
"189","122542",NA,NA,NA
"190","122545","2017","1","High"
"191","122545","2017","3","Good"
"192","122545","2022","3","Good"
"193","122545","2022","4","Good"
"194","122545","2022","2","Good"
"195","122545","2022","1","Good"
"196","122545","2022","3","Good"
"197","122545",NA,NA,NA
"198","122562","2017","1","Good"
"199","122562","2017","3","High"
"200","122562","2019","1","Moderate"
"201","122562","2019","3","Good"
"202","122562","2022","1","Good"
"203","122562","2022","2","Good"
"204","122562","2022","4","Good"
"205","122562","2022","3","Good"
"206","122562","2022","3","Moderate"
"207","122562",NA,NA,NA
"208","122568","2018","1","Good"
"209","122568","2018","3","Good"
"210","122568","2022","1","Moderate"
"211","122568","2022","2","Moderate"
"212","122568","2022","3","Moderate"
"213","122568","2022","3","Moderate"
"214","122568",NA,NA,NA
"215","122575","2017","1","High"
"216","122575","2017","3","Bad"
"217","122575",NA,NA,NA
"218","122599","2018","1","Moderate"
"219","122599","2018","3","Good"
"220","122599","2022","2","Moderate"
"221","122599","2022","1","Moderate"
"222","122599","2022","4","Moderate"
"223","122599","2022","3","Moderate"
"224","122599",NA,NA,NA
"225","122605","2017","1","Good"
"226","122605","2017","3","Moderate"
"227","122605",NA,NA,NA
"228","122609","2018","1","Moderate"
"229","122609","2018","3","Poor"
"230","122609","2019","1","Poor"
"231","122609","2019","3","Moderate"
"232","122609","2022","3","Good"
"233","122609","2022","2","Good"
"234","122609","2022","1","Good"
"235","122609","2022","3","Moderate"
"236","122609",NA,NA,NA
"237","122614","2018","1","Moderate"
"238","122614","2018","3","Moderate"
"239","122614","2022","2","Poor"
"240","122614","2022","3","Poor"
"241","122614","2022","1","Poor"
"242","122614","2022","4","Poor"
"243","122614","2022","3","Poor"
"244","122614",NA,NA,NA
"245","122619","2017","1","Good"
"246","122619","2017","3","High"
"247","122619",NA,NA,NA
"248","122625","2017","1","Good"
"249","122625","2017","3","Good"
"250","122625","2019","1","Moderate"
"251","122625","2019","3","Moderate"
"252","122625","2022","4","Moderate"
"253","122625","2022","2","Moderate"
"254","122625","2022","1","Moderate"
"255","122625","2022","3","Moderate"
"256","122625","2022","3","Good"
"257","122625",NA,NA,NA
"258","122641","2017","1","High"
"259","122641","2017","3","Good"
"260","122641","2019","1","Good"
"261","122641","2019","3","Moderate"
"262","122641",NA,NA,NA
"263","122642","2017","1","Moderate"
"264","122642","2017","3","Moderate"
"265","122642",NA,NA,NA
"266","122666","2017","1","Good"
"267","122666","2017","3","Moderate"
"268","122666","2019","1","Good"
"269","122666","2019","3","Good"
"270","122666","2021","1","Good"
"271","122666","2021","3","Good"
"272","122666",NA,NA,NA
"273","122667","2017","1","Good"
"274","122667","2017","3","Moderate"
"275","122667","2019","1","Good"
"276","122667","2019","3","Poor"
"277","122667","2021","1","Good"
"278","122667","2021","3","Moderate"
"279","122667",NA,NA,NA
"280","122673","2017","1","Moderate"
"281","122673","2017","3","Good"
"282","122673","2019","1","Moderate"
"283","122673","2019","3","Moderate"
"284","122673","2021","1","Poor"
"285","122673","2021","3","Moderate"
"286","122673",NA,NA,NA
"287","122675","2017","1","High"
"288","122675","2017","3","Good"
"289","122675","2019","1","High"
"290","122675","2019","3","Moderate"
"291","122675",NA,NA,NA
"292","122688","2018","1","Moderate"
"293","122688","2018","3","Good"
"294","122688","2022","3","Good"
"295","122688","2022","1","Good"
"296","122688","2022","3","Moderate"
"297","122688",NA,NA,NA
"298","122701","2017","1","Moderate"
"299","122701","2017","3","Moderate"
"300","122701","2018","1","Good"
"301","122701","2018","3","Moderate"
"302","122701","2019","1","Moderate"
"303","122701","2019","3","Moderate"
"304","122701",NA,NA,NA
"305","122706","2017","1","Good"
"306","122706","2017","3","Good"
"307","122706","2019","1","Good"
"308","122706","2019","3","Good"
"309","122706","2022","3","Moderate"
"310","122706","2022","4","Moderate"
"311","122706","2022","1","Moderate"
"312","122706","2022","3","Good"
"313","122706",NA,NA,NA
"314","122709","2018","1","Good"
"315","122709","2018","3","Moderate"
"316","122709","2019","1","Moderate"
"317","122709","2019","3","Poor"
"318","122709","2022","3","Good"
"319","122709","2022","2","Good"
"320","122709","2022","4","Good"
"321","122709","2022","1","Good"
"322","122709","2022","3","Moderate"
"323","122709",NA,NA,NA
"324","122716","2017","1","Moderate"
"325","122716","2017","3","Good"
"326","122716","2018","1","Moderate"
"327","122716","2018","3","Moderate"
"328","122716","2022","2","Moderate"
"329","122716","2022","1","Moderate"
"330","122716","2022","4","Moderate"
"331","122716","2022","1","Moderate"
"332","122716","2022","3","Moderate"
"333","122716",NA,NA,NA
"334","122736","2018","1","Good"
"335","122736","2018","3","Moderate"
"336","122736","2022","3","Moderate"
"337","122736","2022","2","Moderate"
"338","122736","2022","1","Moderate"
"339","122736","2022","4","Moderate"
"340","122736","2022","3","Moderate"
"341","122736",NA,NA,NA
"342","122739","2017","1","High"
"343","122739","2017","3","Moderate"
"344","122739","2022","1","Good"
"345","122739","2022","2","Good"
"346","122739","2022","4","Good"
"347","122739","2022","3","Moderate"
"348","122739",NA,NA,NA
"349","122748","2017","1","Moderate"
"350","122748","2017","3","Moderate"
"351","122748","2019","1","Moderate"
"352","122748","2019","3","Moderate"
"353","122748",NA,NA,NA
"354","122752","2022","1","Good"
"355","122752","2022","4","Good"
"356","122752","2022","2","Good"
"357","122752","2022","2","High"
"358","122752","2022","4","Good"
"359","122752","2022","3","Good"
"360","122752",NA,NA,NA
"361","122753","2018","1","Good"
"362","122753","2018","3","Good"
"363","122753",NA,NA,NA
"364","122757","2017","1","Good"
"365","122757","2017","3","Moderate"
"366","122757","2019","1","High"
"367","122757","2019","3","Moderate"
"368","122757",NA,NA,NA
"369","122766","2017","1","Moderate"
"370","122766","2017","3","Moderate"
"371","122766","2022","1","Good"
"372","122766","2022","3","Moderate"
"373","122766",NA,NA,NA
"374","122767","2018","1","High"
"375","122767","2018","3","High"
"376","122767","2022","1","High"
"377","122767","2022","3","High"
"378","122767",NA,NA,NA
"379","122772","2018","1","Good"
"380","122772","2018","3","Moderate"
"381","122772","2019","1","High"
"382","122772","2019","3","Moderate"
"383","122772","2022","1","Good"
"384","122772","2022","3","Good"
"385","122772",NA,NA,NA
"386","122783","2017","1","High"
"387","122783","2017","3","High"
"388","122783","2018","1","High"
"389","122783","2018","3","High"
"390","122783","2019","1","High"
"391","122783","2019","3","Good"
"392","122783",NA,NA,NA
"393","122785","2018","1","Good"
"394","122785","2018","3","High"
"395","122785",NA,NA,NA
"396","122787","2018","1","Good"
"397","122787","2018","3","High"
"398","122787","2022","3","High"
"399","122787","2022","4","High"
"400","122787","2022","1","High"
"401","122787","2022","3","Good"
"402","122787",NA,NA,NA
"403","122797","2018","1","High"
"404","122797","2018","3","Good"
"405","122797",NA,NA,NA
"406","122810","2018","1","High"
"407","122810","2018","3","High"
"408","122810","2022","1","High"
"409","122810","2022","2","High"
"410","122810","2022","3","High"
"411","122810","2022","4","High"
"412","122810","2022","3","High"
"413","122810",NA,NA,NA
"414","122812","2017","1","High"
"415","122812","2017","3","High"
"416","122812","2019","1","High"
"417","122812","2019","3","High"
"418","122812","2022","4","Good"
"419","122812","2022","1","Good"
"420","122812","2022","2","Good"
"421","122812","2022","3","High"
"422","122812",NA,NA,NA
"423","122818","2018","1","High"
"424","122818","2018","3","High"
"425","122818",NA,NA,NA
"426","122824","2018","1","Good"
"427","122824","2018","3","High"
"428","122824","2019","1","High"
"429","122824","2019","3","Good"
"430","122824","2021","1","Good"
"431","122824","2021","3","Good"
"432","122824",NA,NA,NA
"433","122827","2017","1","Good"
"434","122827","2017","3","Good"
"435","122827","2019","1","High"
"436","122827","2019","3","High"
"437","122827","2022","3","High"
"438","122827","2022","1","High"
"439","122827","2022","2","High"
"440","122827","2022","3","High"
"441","122827",NA,NA,NA
"442","122857","2017","1","High"
"443","122857","2017","3","High"
"444","122857","2019","1","High"
"445","122857","2019","3","High"
"446","122857",NA,NA,NA
"447","122860","2017","1","High"
"448","122860","2017","3","High"
"449","122860","2019","1","High"
"450","122860","2019","3","High"
"451","122860",NA,NA,NA
"452","122879","2017","1","High"
"453","122879","2017","3","High"
"454","122879","2019","1","High"
"455","122879","2019","3","High"
"456","122879","2021","1","High"
"457","122879","2021","3","Moderate"
"458","122879",NA,NA,NA
"459","122902","2021","1","High"
"460","122902","2021","3","Moderate"
"461","122902",NA,NA,NA
"462","122910","2017","1","Good"
"463","122910","2017","3","Moderate"
"464","122910","2019","1","Moderate"
"465","122910","2019","3","Moderate"
"466","122910",NA,NA,NA
"467","122924","2017","1","Good"
"468","122924","2017","3","Moderate"
"469","122924","2019","1","Good"
"470","122924","2019","3","Good"
"471","122924","2021","1","Good"
"472","122924","2021","3","Moderate"
"473","122924",NA,NA,NA
"474","122946","2018","1","High"
"475","122946","2018","3","High"
"476","122946","2022","1","High"
"477","122946","2022","3","Good"
"478","122946",NA,NA,NA
"479","122957","2017","1","Good"
"480","122957","2017","3","Moderate"
"481","122957","2019","1","Moderate"
"482","122957","2019","3","High"
"483","122957",NA,NA,NA
"484","122962","2017","1","Good"
"485","122962","2017","3","Moderate"
"486","122962","2019","1","Good"
"487","122962","2019","3","Moderate"
"488","122962","2022","1","High"
"489","122962","2022","3","Moderate"
"490","122962",NA,NA,NA
"491","122980","2018","1","Good"
"492","122980","2018","3","Good"
"493","122980",NA,NA,NA
"494","123088","2017","1","Good"
"495","123088","2017","3","Good"
"496","123088","2019","1","High"
"497","123088","2019","3","Good"
"498","123088",NA,NA,NA
"499","123096","2017","1","Good"
"500","123096","2017","3","High"
"501","123096","2019","1","Good"
"502","123096","2019","3","Poor"
"503","123096",NA,NA,NA
"504","123105","2018","1","High"
"505","123105","2018","3","Good"
"506","123105",NA,NA,NA
"507","123115","2018","1","High"
"508","123115","2018","3","High"
"509","123115",NA,NA,NA
"510","123144","2017","1","High"
"511","123144","2017","3","High"
"512","123144","2019","1","High"
"513","123144","2019","3","High"
"514","123144",NA,NA,NA
"515","123146","2018","1","High"
"516","123146","2018","3","High"
"517","123146",NA,NA,NA
"518","123151","2018","1","High"
"519","123151","2018","3","High"
"520","123151",NA,NA,NA
"521","123153","2017","1","Good"
"522","123153","2017","3","Good"
"523","123153","2018","1","Good"
"524","123153","2018","3","High"
"525","123153","2019","1","High"
"526","123153","2019","3","Good"
"527","123153",NA,NA,NA
"528","123164","2018","1","High"
"529","123164","2018","3","Good"
"530","123164",NA,NA,NA
"531","123172","2018","1","Good"
"532","123172","2018","3","Good"
"533","123172",NA,NA,NA
"534","123198","2018","1","Good"
"535","123198","2018","3","Moderate"
"536","123198",NA,NA,NA
"537","123202","2018","1","High"
"538","123202","2018","3","Good"
"539","123202",NA,NA,NA
"540","123203","2018","1","High"
"541","123203","2018","3","Good"
"542","123203",NA,NA,NA
"543","123205","2018","1","Good"
"544","123205","2018","3","High"
"545","123205",NA,NA,NA
"546","123214","2018","1","Good"
"547","123214","2018","3","Good"
"548","123214",NA,NA,NA
"549","124876","2017","1","Moderate"
"550","124876","2017","3","Good"
"551","124876","2019","1","Moderate"
"552","124876","2019","3","Good"
"553","124876","2022","1","Good"
"554","124876","2022","3","Moderate"
"555","124876",NA,NA,NA
"556","127100","2017","1","Moderate"
"557","127100","2017","3","High"
"558","127100","2019","1","Moderate"
"559","127100","2019","3","High"
"560","127100","2022","2","Poor"
"561","127100","2022","3","Poor"
"562","127100","2022","4","Poor"
"563","127100","2022","1","Poor"
"564","127100","2022","3","High"
"565","127100",NA,NA,NA
"566","129912","2017","1","High"
"567","129912","2017","3","High"
"568","129912","2018","1","High"
"569","129912","2018","3","High"
"570","129912","2019","1","High"
"571","129912","2019","3","High"
"572","129912",NA,NA,NA
"573","129916","2018","1","Good"
"574","129916","2018","3","Moderate"
"575","129916","2022","4","Moderate"
"576","129916","2022","2","Moderate"
"577","129916","2022","3","Moderate"
"578","129916","2022","1","Moderate"
"579","129916","2022","3","Moderate"
"580","129916",NA,NA,NA
"581","134152","2018","1","High"
"582","134152","2018","3","Good"
"583","134152","2022","1","Moderate"
"584","134152","2022","2","Moderate"
"585","134152","2022","3","Moderate"
"586","134152","2022","4","Moderate"
"587","134152","2022","3","Good"
"588","134152",NA,NA,NA
"589","134297","2022","4","Moderate"
"590","134297","2022","2","Moderate"
"591","134297","2022","1","Moderate"
"592","134297","2022","3","Moderate"
"593","134297",NA,NA,NA
"594","134376","2017","1","Moderate"
"595","134376","2017","3","Poor"
"596","134376","2019","1","Good"
"597","134376","2019","3","Moderate"
"598","134376",NA,NA,NA
"599","134479","2022","4","High"
"600","134479","2022","1","High"
"601","134479","2022","3","High"
"602","134479","2022","2","High"
"603","134479","2022","3","Moderate"
"604","134479",NA,NA,NA
"605","134604","2018","1","Good"
"606","134604","2018","3","Moderate"
"607","134604",NA,NA,NA
"608","134709","2018","1","Good"
"609","134709","2018","2","High"
"610","134709","2018","3","Moderate"
"611","134709","2022","1","Good"
"612","134709","2022","3","Moderate"
"613","134709",NA,NA,NA
"614","134727","2022","1","Good"
"615","134727","2022","3","Moderate"
"616","134727",NA,NA,NA
"617","134757","2017","1","Moderate"
"618","134757","2017","3","Moderate"
"619","134757","2019","1","Poor"
"620","134757","2019","3","Poor"
"621","134757","2022","4","Good"
"622","134757","2022","2","Good"
"623","134757","2022","1","Good"
"624","134757","2022","3","Good"
"625","134757","2022","3","Poor"
"626","134757",NA,NA,NA
"627","135238","2017","1","High"
"628","135238","2017","2","Moderate"
"629","135238","2017","3","Poor"
"630","135238",NA,NA,NA
"631","135386","2018","1","Good"
"632","135386","2018","3","Good"
"633","135386",NA,NA,NA
"634","1389","2018","1","High"
"635","1389","2018","3","Good"
"636","1389","2021","2","Moderate"
"637","1389","2021","3","Moderate"
"638","1389",NA,NA,NA
"639","14028","2017","1","High"
"640","14028","2017","3","Moderate"
"641","14028","2018","1","Moderate"
"642","14028","2018","3","Good"
"643","14028","2019","1","Good"
"644","14028","2019","3","Good"
"645","14028",NA,NA,NA
"646","14265","2018","1","High"
"647","14265","2018","3","Good"
"648","14265","2022","1","Moderate"
"649","14265","2022","3","Moderate"
"650","14265",NA,NA,NA
"651","14291","2017","1","Good"
"652","14291","2017","3","Moderate"
"653","14291","2019","1","Moderate"
"654","14291","2019","3","Moderate"
"655","14291","2022","1","Good"
"656","14291","2022","3","Good"
"657","14291",NA,NA,NA
"658","14294","2022","1","High"
"659","14294","2022","3","Good"
"660","14294",NA,NA,NA
"661","1470","2017","1","Good"
"662","1470","2017","3","Moderate"
"663","1470","2019","1","Moderate"
"664","1470","2019","3","Moderate"
"665","1470","2022","3","Moderate"
"666","1470","2022","1","Moderate"
"667","1470","2022","4","Moderate"
"668","1470","2022","3","Moderate"
"669","1470",NA,NA,NA
"670","1488","2022","1","High"
"671","1488","2022","3","Poor"
"672","1488",NA,NA,NA
"673","1499","2022","1","High"
"674","1499","2022","3","Good"
"675","1499",NA,NA,NA
"676","1508","2017","1","High"
"677","1508","2017","3","Moderate"
"678","1508","2019","1","Moderate"
"679","1508","2019","3","Moderate"
"680","1508",NA,NA,NA
"681","1515","2018","1","High"
"682","1515","2018","3","Good"
"683","1515","2019","1","Good"
"684","1515","2019","3","Good"
"685","1515","2022","1","High"
"686","1515","2022","3","Moderate"
"687","1515",NA,NA,NA
"688","1517","2017","1","High"
"689","1517","2017","3","Good"
"690","1517","2019","1","High"
"691","1517","2019","3","Good"
"692","1517",NA,NA,NA
"693","1540","2018","1","Moderate"
"694","1540","2018","3","Moderate"
"695","1540",NA,NA,NA
"696","1574","2017","1","Good"
"697","1574","2017","3","Good"
"698","1574","2019","1","Good"
"699","1574","2019","3","Good"
"700","1574",NA,NA,NA
"701","1582","2022","1","Good"
"702","1582","2022","3","Good"
"703","1582",NA,NA,NA
"704","1592","2017","1","Moderate"
"705","1592","2017","3","Moderate"
"706","1592","2022","1","Moderate"
"707","1592","2022","3","Moderate"
"708","1592",NA,NA,NA
"709","1604","2018","1","Moderate"
"710","1604","2018","3","Good"
"711","1604","2022","1","Moderate"
"712","1604","2022","3","Poor"
"713","1604",NA,NA,NA
"714","1615","2017","1","Moderate"
"715","1615","2017","3","Moderate"
"716","1615","2019","1","Moderate"
"717","1615","2019","3","Good"
"718","1615","2022","2","Good"
"719","1615","2022","4","Good"
"720","1615","2022","1","Good"
"721","1615","2022","3","Moderate"
"722","1615",NA,NA,NA
"723","1626","2017","1","Good"
"724","1626","2017","3","Moderate"
"725","1626","2018","1","Moderate"
"726","1626","2018","3","Moderate"
"727","1626",NA,NA,NA
"728","1635","2017","1","High"
"729","1635","2017","3","Poor"
"730","1635","2018","1","Moderate"
"731","1635","2018","3","Moderate"
"732","1635",NA,NA,NA
"733","16565","2017","1","Good"
"734","16565","2017","3","Good"
"735","16565","2019","1","High"
"736","16565","2019","3","Moderate"
"737","16565",NA,NA,NA
"738","17012","2017","1","Good"
"739","17012","2017","3","Moderate"
"740","17012","2019","1","Moderate"
"741","17012","2019","3","Good"
